product_id,product_name,price,rating,review_count,sold_count,comment_count,avg_comment_rating,product_url,positive_ratio,neutral_ratio,negative_ratio,estimated_revenue,sold_score,revenue_score,rating_score,review_score,positive_score,negative_penalty,price_score,performance_score,product_label
344476,Sách Cách Sống,94050.0,0.0,0,2,0,0.0,https://tiki.vn/sach-cach-song-p344476.html?spid=253233383,0.0,0.0,0.0,188100.0,3.989229081480004e-05,2.900332367912758e-05,0.0,0.0,0.0,0.0,0.007648557648557649,0.0007820796684792469,Needs Improvement
344937,Sách Phút Dành Cho Cha - Tái Bản 2012,58000.0,0.0,0,1,2,2.6666666666666665,https://tiki.vn/p/344937,0.6666666666666666,0.0,0.0,58000.0,1.994614540740002e-05,8.943076945185538e-06,0.0,0.0,0.6666666666666666,0.0,0.004368004368004368,0.06711068940905525,Normal
344946,Sách Dám Dẫn Đầu (Tái Bản),98000.0,0.0,0,0,0,0.0,https://tiki.vn/sach-dam-dan-dau-tai-ban-p344946.html?spid=277543874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008008008008008008,0.0008008008008008008,Needs Improvement
345422,Sách Hạt Giống Tâm Hồn 1 (Tái Bản),76000.0,0.0,0,0,1,5.0,https://tiki.vn/p/345422,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.006006006006006006,0.10060060060060061,Normal
345423,Sách Hạt Giống Tâm Hồn 2 (Tái Bản 2),76000.0,0.0,0,0,0,0.0,https://tiki.vn/p/345423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006006006006006006,0.0006006006006006007,Needs Improvement
345908,Sách Khổng Tử Tinh Hoa,80860.0,0.0,0,0,0,0.0,https://tiki.vn/p/345908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0064482664482664485,0.0006448266448266449,Needs Improvement
346111,Sách Cạm Bẫy Trong Quản Lý,107000.0,0.0,0,0,0,0.0,https://tiki.vn/sach-cam-bay-trong-quan-ly-p346111.html?spid=216520083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008827008827008827,0.0008827008827008827,Normal
346210,Sách Giao Tiếp Bằng Tiếng Anh Trong Những Tình Huống Thông Thường (Kèm VCD),57000.0,5.0,1,37,1,5.0,https://tiki.vn/sach-giao-tiep-bang-tieng-anh-trong-nhung-tinh-huong-thong-thuong-kem-vcd-p346210.html?spid=37550,1.0,0.0,0.0,2109000.0,0.0007380073800738007,0.0003251887806447638,1.0,0.00016254876462938882,1.0,0.0,0.004277004277004277,0.30070975434434305,Premium / Niche Quality
346560,Sách Xây Dựng Kế Hoạch Marketing Hoàn Hảo - Tập 3: Thực Hiện Và Đánh Giá Kế Hoạch Marketing,26400.0,0.0,0,12,0,0.0,https://tiki.vn/sach-xay-dung-ke-hoach-marketing-hoan-hao-tap-3-thuc-hien-va-danh-gia-ke-hoach-marketing-p346560.html?spid=155557749,0.0,0.0,0.0,316800.0,0.00023935374488880023,4.884770303853066e-05,0.0,0.0,0.0,0.0,0.0014924014924014924,0.00022129051122198197,Needs Improvement
346564,Sách Đắc Nhân Tâm (Tái Bản),68800.0,0.0,0,7,0,0.0,https://tiki.vn/sach-dac-nhan-tam-tai-ban-p346564.html?spid=214181033,0.0,0.0,0.0,481600.0,0.00013962301785180013,7.425837684140267e-05,0.0,0.0,0.0,0.0,0.005350805350805351,0.0005885508837538359,Needs Improvement
346635,Sách 28 Cách Để Trở Thành Người Phụ Nữ Giàu Có,59988.0,0.0,0,0,0,0.0,https://tiki.vn/sach-28-cach-de-tro-thanh-nguoi-phu-nu-giau-co-p346635.html?spid=160370340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004548912548912549,0.0004548912548912549,Needs Improvement
351738,Sách Học Ngữ Pháp Tiếng Hoa Thật Đơn Giản,85000.0,0.0,0,2,0,0.0,https://tiki.vn/sach-hoc-ngu-phap-tieng-hoa-that-don-gian-p351738.html?spid=274424474,0.0,0.0,0.0,170000.0,3.989229081480004e-05,2.621246690830244e-05,0.0,0.0,0.0,0.0,0.006825006825006825,0.0006990268719314582,Needs Improvement
352447,"Sách ""Phá Rào"" Trong Kinh Tế Vào Đêm Trước Đổi Mới",238000.0,0.0,0,0,0,0.0,https://tiki.vn/sach-pha-rao-trong-kinh-te-vao-dem-truoc-doi-moi-p352447.html?spid=279071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02074802074802075,0.002074802074802075,Normal
352803,Sách Dám Dẫn Đầu (Tái Bản 2012),98000.0,0.0,0,0,0,0.0,https://tiki.vn/sach-dam-dan-dau-tai-ban-2012-p352803.html?spid=277543977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008008008008008008,0.0008008008008008008,Needs Improvement
353323,Sách Tất Cả Đều Là Chuyện Nhỏ (Tái Bản 2012),68000.0,0.0,0,0,7,4.714285714285714,https://tiki.vn/p/353323,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.005278005278005278,0.10052780052780054,Normal
353344,Sách Thịnh Vượng Tài Chính Tuổi 30 (Tập 2),99000.0,0.0,0,1,0,0.0,https://tiki.vn/sach-thinh-vuong-tai-chinh-tuoi-30-tap-2-p353344.html?spid=193894954,0.0,0.0,0.0,99000.0,1.994614540740002e-05,1.5264907199540833e-05,0.0,0.0,0.0,0.0,0.008099008099008098,0.000818703573052545,Needs Improvement
353379,Sách Việc Hôm Nay (Cứ) Chớ Để Ngày Mai (Tái Bản),79000.0,0.0,0,0,23,3.739130434782609,https://tiki.vn/p/353379,0.5652173913043478,0.34782608695652173,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.5652173913043478,0.08695652173913043,0.006279006279006279,0.044106161497465844,Normal
354860,Truyện Cổ Tích Việt Nam Dành Cho Thiếu Nhi (Bộ 8 Cuốn),108000.0,5.0,5,37,11,4.65,https://tiki.vn/truyen-co-tich-viet-nam-danh-cho-thieu-nhi-bo-8-cuon-p354860.html?spid=15488980,0.95,0.0,0.05,3996000.0,0.0007380073800738007,0.0006161471633269208,1.0,0.000812743823146944,0.95,0.05,0.008918008918008919,0.2888116139099658,Premium / Niche Quality
355028,Sách 5 Ngôn Ngữ Tình Yêu - Dành Cho Trẻ Em (Tái Bản),128000.0,0.0,0,12,2,4.5,https://tiki.vn/p/355028,1.0,0.0,0.0,1536000.0,0.00023935374488880023,0.00023683734806560322,0.0,0.0,1.0,0.0,0.010738010738010739,0.10119284884703968,Normal
355030,Sách Vượt Lên Những Chuyện Nhỏ Trong Tình Yêu (Tái Bản 2011),30780.0,5.0,3,135,2,5.0,https://tiki.vn/p/355030,1.0,0.0,0.0,4155300.0,0.0026927296299990027,0.0006407097867298184,1.0,0.00048764629388816646,1.0,0.0,0.001890981890981891,0.3010712226726692,Premium / Niche Quality
355059,Sách Tư Duy Tích Cực - Bạn Chính Là Những Gì Bạn Nghĩ (Kèm CD),55000.0,0.0,0,5,0,0.0,https://tiki.vn/sach-tu-duy-tich-cuc-ban-chinh-la-nhung-gi-ban-nghi-kem-cd-p355059.html?spid=190586413,0.0,0.0,0.0,275000.0,9.97307270370001e-05,4.240251999872453e-05,0.0,0.0,0.0,0.0,0.004095004095004095,0.00044503372125934067,Needs Improvement
